# frame slotsLen hsa hsub stalled scanIdx slots offsets shot2 rollback
614 11 10 10 0 0 [50052112450] [-36,-36,-36,-36,-36,-36,-36,-36,-4,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
615 11 10 10 0 0 [50052112450] [-35,-35,-35,-35,-35,-35,-35,-35,-3,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
616 11 10 10 0 0 [50052112450] [-34,-34,-34,-34,-34,-34,-34,-34,-2,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
617 11 10 10 0 0 [50052112450] [-33,-33,-33,-33,-33,-33,-33,-33,-1,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
618 11 10 10 0 0 [50052112450] [-32,-32,-32,-32,-32,-32,-32,-32,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
619 11 10 10 0 0 [50052112450] [-31,-31,-31,-31,-31,-31,-31,-31,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
620 11 10 10 0 0 [50052112450] [-30,-30,-30,-30,-30,-30,-30,-30,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
621 11 10 10 0 0 [50052112450] [-29,-29,-29,-29,-29,-29,-29,-29,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
622 11 10 10 0 0 [50052112450] [-28,-28,-28,-28,-28,-28,-28,-28,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
623 11 10 10 0 0 [50052112450] [-27,-27,-27,-27,-27,-27,-27,-27,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
624 11 10 10 0 0 [50052112450] [-26,-26,-26,-26,-26,-26,-26,-26,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
625 11 10 10 0 0 [50052112450] [-25,-25,-25,-25,-25,-25,-25,-25,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
626 11 10 10 0 0 [50052112450] [-24,-24,-24,-24,-24,-24,-24,-24,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
627 11 10 10 0 0 [50052112450] [-23,-23,-23,-23,-23,-23,-23,-23,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
628 11 10 10 0 0 [50052112450] [-22,-22,-22,-22,-22,-22,-22,-22,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
629 11 10 10 0 0 [50052112450] [-21,-21,-21,-21,-21,-21,-21,-21,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
630 11 10 10 0 0 [50052112450] [-20,-20,-20,-20,-20,-20,-20,-20,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
631 11 10 10 0 0 [50052112450] [-19,-19,-19,-19,-19,-19,-19,-19,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
632 11 10 10 0 0 [50052112450] [-18,-18,-18,-18,-18,-18,-18,-18,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
633 11 10 10 0 0 [50052112450] [-17,-17,-17,-17,-17,-17,-17,-17,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
634 11 10 10 0 0 [50052112450] [-16,-16,-16,-16,-16,-16,-16,-16,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
635 11 10 10 0 0 [50052112450] [-15,-15,-15,-15,-15,-15,-15,-15,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
636 11 10 10 0 0 [50052112450] [-14,-14,-14,-14,-14,-14,-14,-14,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
# CLICK frame=636 canvas=(435,157) game=(435.0,93.0) cooldown=0 color=1
# SHOT_FIRED frame=636 dir=(7.6,-9.3) color=1
637 11 10 10 0 0 [50052112450] [-13,-13,-13,-13,-13,-13,-13,-13,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
638 11 10 10 0 0 [50052112450] [-12,-12,-12,-12,-12,-12,-12,-12,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
639 11 10 10 0 0 [50052112450] [-11,-11,-11,-11,-11,-11,-11,-11,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
640 11 10 10 0 0 [50052112450] [-10,-10,-10,-10,-10,-10,-10,-10,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
641 11 10 10 0 0 [50052112450] [-9,-9,-9,-9,-9,-9,-9,-9,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
642 11 10 10 0 0 [50052112450] [-8,-8,-8,-8,-8,-8,-8,-8,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
643 11 10 10 0 0 [50052112450] [-7,-7,-7,-7,-7,-7,-7,-7,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
644 11 10 10 0 0 [50052112450] [-6,-6,-6,-6,-6,-6,-6,-6,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
645 11 10 10 0 0 [50052112450] [-5,-5,-5,-5,-5,-5,-5,-5,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
646 11 10 10 0 0 [50052112450] [-4,-4,-4,-4,-4,-4,-4,-4,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
647 11 10 10 0 0 [50052112450] [-3,-3,-3,-3,-3,-3,-3,-3,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
648 11 10 10 0 0 [50052112450] [-2,-2,-2,-2,-2,-2,-2,-2,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
649 11 10 10 0 0 [50052112450] [-1,-1,-1,-1,-1,-1,-1,-1,0,0,0] [00000000100] [0,0,0,0,0,0,0,0,0,0,0]
650 11 10 10 0 0 [50052112450] [0,0,0,0,0,0,0,0,0,0,0] [00000000000] [0,0,0,0,0,0,0,0,0,0,0]
651 11 10 11 0 0 [50052112450] [0,0,0,0,0,0,0,0,0,0,0] [00000000000] [0,0,0,0,0,0,0,0,0,0,0]
652 11 10 12 0 0 [50052112450] [0,0,0,0,0,0,0,0,0,0,0] [00000000000] [0,0,0,0,0,0,0,0,0,0,0]
653 11 10 13 0 0 [50052112450] [0,0,0,0,0,0,0,0,0,0,0] [00000000000] [0,0,0,0,0,0,0,0,0,0,0]
654 11 10 14 0 0 [50052112450] [0,0,0,0,0,0,0,0,0,0,0] [00000000000] [0,0,0,0,0,0,0,0,0,0,0]
655 11 10 15 0 0 [50052112450] [0,0,0,0,0,0,0,0,0,0,0] [00000000000] [0,0,0,0,0,0,0,0,0,0,0]
656 11 10 16 0 0 [50052112450] [0,0,0,0,0,0,0,0,0,0,0] [00000000000] [0,0,0,0,0,0,0,0,0,0,0]
657 11 10 17 0 0 [50052112450] [0,0,0,0,0,0,0,0,0,0,0] [00000000000] [0,0,0,0,0,0,0,0,0,0,0]
658 11 10 18 0 0 [50052112450] [0,0,0,0,0,0,0,0,0,0,0] [00000000000] [0,0,0,0,0,0,0,0,0,0,0]
659 11 10 19 0 0 [50052112450] [0,0,0,0,0,0,0,0,0,0,0] [00000000000] [0,0,0,0,0,0,0,0,0,0,0]
# COLLISION frame=659 ball=(445.3,80.3) hit_idx=5 target_idx=6 color=1
660 12 11 20 1 0 [50052CCC2450] [-64,-64,-64,-64,-64,0,0,0,0,0,0,0] [000010001000] [0,0,0,0,0,0,0,0,0,0,0,0]
661 12 11 20 0 0 [50052CCC2450] [-63,-63,-63,-63,-63,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
662 12 11 20 0 0 [50052CCC2450] [-62,-62,-62,-62,-62,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
663 12 11 20 0 0 [50052CCC2450] [-61,-61,-61,-61,-61,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
664 12 11 20 0 0 [50052CCC2450] [-60,-60,-60,-60,-60,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
665 12 11 20 0 0 [50052CCC2450] [-59,-59,-59,-59,-59,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
666 12 11 20 0 0 [50052CCC2450] [-58,-58,-58,-58,-58,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
667 12 11 20 0 0 [50052CCC2450] [-57,-57,-57,-57,-57,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
668 12 11 20 0 0 [50052CCC2450] [-56,-56,-56,-56,-56,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
669 12 11 20 0 0 [50052CCC2450] [-55,-55,-55,-55,-55,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
670 12 11 20 0 0 [50052CCC2450] [-54,-54,-54,-54,-54,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
671 12 11 20 0 0 [50052CCC2450] [-53,-53,-53,-53,-53,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
672 12 11 20 0 0 [50052CCC2450] [-52,-52,-52,-52,-52,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
673 12 11 20 0 0 [50052CCC2450] [-51,-51,-51,-51,-51,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
674 12 11 20 0 0 [50052CCC2450] [-50,-50,-50,-50,-50,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
675 12 11 20 0 0 [50052CCC2450] [-49,-49,-49,-49,-49,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
676 12 11 20 0 0 [50052CCC2450] [-48,-48,-48,-48,-48,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
677 12 11 20 0 0 [50052CCC2450] [-47,-47,-47,-47,-47,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
678 12 11 20 0 0 [50052CCC2450] [-46,-46,-46,-46,-46,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
679 12 11 20 0 0 [50052CCC2450] [-45,-45,-45,-45,-45,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
680 12 11 20 0 0 [50052CCC2450] [-44,-44,-44,-44,-44,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
681 12 11 20 0 0 [50052CCC2450] [-43,-43,-43,-43,-43,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
682 12 11 20 0 0 [50052CCC2450] [-42,-42,-42,-42,-42,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
683 12 11 20 0 0 [50052CCC2450] [-41,-41,-41,-41,-41,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
684 12 11 20 0 0 [50052CCC2450] [-40,-40,-40,-40,-40,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
685 12 11 20 0 0 [50052CCC2450] [-39,-39,-39,-39,-39,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
686 12 11 20 0 0 [50052CCC2450] [-38,-38,-38,-38,-38,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
687 12 11 20 0 0 [50052CCC2450] [-37,-37,-37,-37,-37,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
688 12 11 20 0 0 [50052CCC2450] [-36,-36,-36,-36,-36,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
689 12 11 20 0 0 [50052CCC2450] [-35,-35,-35,-35,-35,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
690 12 11 20 0 0 [50052CCC2450] [-34,-34,-34,-34,-34,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
691 12 11 20 0 0 [50052CCC2450] [-33,-33,-33,-33,-33,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
692 12 11 20 0 0 [50052CCC2450] [-32,-32,-32,-32,-32,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
693 12 11 20 0 0 [50052CCC2450] [-31,-31,-31,-31,-31,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
694 12 11 20 0 0 [50052CCC2450] [-30,-30,-30,-30,-30,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
695 12 11 20 0 0 [50052CCC2450] [-29,-29,-29,-29,-29,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
696 12 11 20 0 0 [50052CCC2450] [-28,-28,-28,-28,-28,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
697 12 11 20 0 0 [50052CCC2450] [-27,-27,-27,-27,-27,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
698 12 11 20 0 0 [50052CCC2450] [-26,-26,-26,-26,-26,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
699 12 11 20 0 0 [50052CCC2450] [-25,-25,-25,-25,-25,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
700 12 11 20 0 0 [50052CCC2450] [-24,-24,-24,-24,-24,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
701 12 11 20 0 0 [50052CCC2450] [-23,-23,-23,-23,-23,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
702 12 11 20 0 0 [50052CCC2450] [-22,-22,-22,-22,-22,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
703 12 11 20 0 0 [50052CCC2450] [-21,-21,-21,-21,-21,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
704 12 11 20 0 0 [50052CCC2450] [-20,-20,-20,-20,-20,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
705 12 11 20 0 0 [50052CCC2450] [-19,-19,-19,-19,-19,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
706 12 11 20 0 0 [50052CCC2450] [-18,-18,-18,-18,-18,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
707 12 11 20 0 0 [50052CCC2450] [-17,-17,-17,-17,-17,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
708 12 11 20 0 0 [50052CCC2450] [-16,-16,-16,-16,-16,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
709 12 11 20 0 0 [50052CCC2450] [-15,-15,-15,-15,-15,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
710 12 11 20 0 0 [50052CCC2450] [-14,-14,-14,-14,-14,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
711 12 11 20 0 0 [50052CCC2450] [-13,-13,-13,-13,-13,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
712 12 11 20 0 0 [50052CCC2450] [-12,-12,-12,-12,-12,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
713 12 11 20 0 0 [50052CCC2450] [-11,-11,-11,-11,-11,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
714 12 11 20 0 0 [50052CCC2450] [-10,-10,-10,-10,-10,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
715 12 11 20 0 0 [50052CCC2450] [-9,-9,-9,-9,-9,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
716 12 11 20 0 0 [50052CCC2450] [-8,-8,-8,-8,-8,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
717 12 11 20 0 0 [50052CCC2450] [-7,-7,-7,-7,-7,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
718 12 11 20 0 0 [50052CCC2450] [-6,-6,-6,-6,-6,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
719 12 11 20 0 0 [50052CCC2450] [-5,-5,-5,-5,-5,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
720 12 11 20 0 0 [50052CCC2450] [-4,-4,-4,-4,-4,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
721 12 11 20 0 0 [50052CCC2450] [-3,-3,-3,-3,-3,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
722 12 11 20 0 0 [50052CCC2450] [-2,-2,-2,-2,-2,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
723 12 11 20 0 0 [50052CCC2450] [-1,-1,-1,-1,-1,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
724 12 11 20 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
725 12 11 20 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
726 12 11 21 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
727 12 11 22 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
728 12 11 23 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
729 12 11 24 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
730 12 11 25 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
731 12 11 26 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
732 12 11 27 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
733 12 11 28 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
734 12 11 29 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
735 12 11 30 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
736 12 11 31 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
737 12 11 32 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
738 12 11 33 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
739 12 11 34 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
740 12 11 35 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
741 12 11 36 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
742 12 11 37 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
743 12 11 38 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
744 12 11 39 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
745 12 11 40 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
746 12 11 41 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
747 12 11 42 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
748 12 11 43 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
# CLICK frame=748 canvas=(363,98) game=(363.0,34.0) cooldown=0 color=5
# SHOT_FIRED frame=748 dir=(4.1,-11.3) color=5
749 12 11 44 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
750 12 11 45 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
751 12 11 46 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
752 12 11 47 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
753 12 11 48 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
754 12 11 49 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
755 12 11 50 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
756 12 11 51 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
757 12 11 52 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
758 12 11 53 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
759 12 11 54 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
760 12 11 55 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
761 12 11 56 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
762 12 11 57 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
763 12 11 58 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
764 12 11 59 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
765 12 11 60 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
766 12 11 61 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
767 12 11 62 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
768 12 11 63 0 0 [50052CCC2450] [0,0,0,0,0,0,0,0,0,0,0,0] [000000000000] [0,0,0,0,0,0,0,0,0,0,0,0]
769 11 11 0 0 0 [50052CC2450] [64,64,64,64,64,0,0,0,0,0,0] [00001000000] [0,0,0,0,0,0,0,0,0,0,0]
770 12 11 0 0 0 [50052CC24505] [63,63,63,63,63,0,0,0,0,0,0,0] [000010000000] [0,0,0,0,0,0,0,0,0,0,0,0]
# COLLISION frame=770 ball=(359.0,44.9) hit_idx=9 target_idx=9 color=5
771 13 12 0 0 0 [50052CC245505] [-2,-2,-2,-2,-2,-64,-64,-64,-64,-32,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
772 13 12 0 0 0 [50052CC245505] [-1,-1,-1,-1,-1,-63,-63,-63,-63,-31,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
773 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-62,-62,-62,-62,-30,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
774 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-61,-61,-61,-61,-29,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
775 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-60,-60,-60,-60,-28,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
776 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-59,-59,-59,-59,-27,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
777 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-58,-58,-58,-58,-26,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
778 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-57,-57,-57,-57,-25,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
779 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-56,-56,-56,-56,-24,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
780 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-55,-55,-55,-55,-23,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
781 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-54,-54,-54,-54,-22,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
782 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-53,-53,-53,-53,-21,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
783 13 12 0 0 0 [50052CC245505] [0,0,0,0,0,-52,-52,-52,-52,-20,0,0,0] [0000100001000] [0,0,0,0,0,0,0,0,0,0,0,0,0]
